review_id,place_name,rating,title,body,date,reviewer,reviewer_location,type_of_traveler,contributions,page_url
R040003,Jaffna Public Library,4,only seen from outside ;(,"they day we went they said it was not open to foreingeners ? till 4pm but we never had enuff time to go back ., great looking building tho ..good luck getting in","July 16, 2015",medicmarty,"London, United Kingdom",Couples,317,https://www.tripadvisor.com/Attraction_Review-g304135-d7312819-Reviews-or160-Jaffna_Public_Library-Jaffna_Northern_Province.html
R040009,Jaffna Public Library,4,Very attractive exterior,"This beautiful, huge public library was burnt down at one stage during the civil war.I was unable to visit inside but its exterior looks most impressive.It is a grand, working monument to peoples' education.","April 30, 2015",Victorianlad,"Melbourne, Australia",Couples,18290,https://www.tripadvisor.com/Attraction_Review-g304135-d7312819-Reviews-or170-Jaffna_Public_Library-Jaffna_Northern_Province.html
R040011,Jaffna Public Library,4,Historical library,Famous Jaffna library. Fine old building and access for tge public to the library. Nothing much else to note.,"April 27, 2015",Mary H,"Sydney, Australia",,43,https://www.tripadvisor.com/Attraction_Review-g304135-d7312819-Reviews-or170-Jaffna_Public_Library-Jaffna_Northern_Province.html
R040012,Jaffna Public Library,3,Nice building.,The library is nice to visit. You can have a quick look around but will have seen it in an hour. For us it was just nice to escape from the heat for a little while. The best think about it is the outside as it is a nice building.,"March 16, 2015",Bram H,"Sittard, The Netherlands",Couples,41,https://www.tripadvisor.com/Attraction_Review-g304135-d7312819-Reviews-or170-Jaffna_Public_Library-Jaffna_Northern_Province.html
R040013,Jaffna Public Library,4,Education First!,"Impressive that despite decades of war, the people in the region prize learning, education, and preserving books. Although it was burnt down during the war, a lot of effort went into getting this place up and running again. Happy to see so many students using the library and checking out books.","March 10, 2015",a h,"Seattle, Washington",Friends,291,https://www.tripadvisor.com/Attraction_Review-g304135-d7312819-Reviews-or170-Jaffna_Public_Library-Jaffna_Northern_Province.html
R040015,Jaffna Public Library,5,Biggest Library,It was the biggest library in the Continent. During the conflict it was destroyed and it was a base for fight.Everybody has to contribute in the form of books to make it glory again,"February 23, 2015",Sekarvms,,Business,45,https://www.tripadvisor.com/Attraction_Review-g304135-d7312819-Reviews-or180-Jaffna_Public_Library-Jaffna_Northern_Province.html
R040016,Jaffna Public Library,4,Only opens at 4pm,Could only see from outside as visiting times are limited. What we heard about makes it worth trying to get inside.,"February 17, 2015",Cyril-Mundy,"Colombo, Sri Lanka",Friends,371,https://www.tripadvisor.com/Attraction_Review-g304135-d7312819-Reviews-or180-Jaffna_Public_Library-Jaffna_Northern_Province.html
R040102,Kalametiya Eco Bird Watching,5,Superb 💚,A must go tour in Sri Lanka 💚Buddi & his team is professional and keen to give the traveller the unique experience which is far more valuable for the money that you spend.Suggest to start early in the morning.,"January 31, 2021",Nishad S,"Colombo, Sri Lanka",Friends,10,https://www.tripadvisor.com/Attraction_Review-g12269767-d13231747-Reviews-or50-Kalametiya_Eco_Bird_Watching-Kalametiya_Tangalle_Southern_Province.html
R040106,Kalametiya Eco Bird Watching,5,Austrian Gang,Was a perfect Trip with this Team. Very good knowlodge about the whole area. We only can recomment this Team.,"March 2, 2020",Robert S,"Vienna, Austria",Friends,8,https://www.tripadvisor.com/Attraction_Review-g12269767-d13231747-Reviews-or50-Kalametiya_Eco_Bird_Watching-Kalametiya_Tangalle_Southern_Province.html
R040190,Kalametiya Eco Bird Watching,5,Amazing learning experience,"Fabulous, beautiful, unexpected, relaxing, well explained and very friendly visit. Recommended to all!!","February 14, 2019",Laurent C,,,1,https://www.tripadvisor.com/Attraction_Review-g12269767-d13231747-Reviews-or130-Kalametiya_Eco_Bird_Watching-Kalametiya_Tangalle_Southern_Province.html
R040191,Kalametiya Eco Bird Watching,5,Go there!!,"Magic, relaxing and special experience - don’t hesitate one second!! Perfect stop on the way to Weligama or to yala depending on your way","February 14, 2019",Jonas C,,,2,https://www.tripadvisor.com/Attraction_Review-g12269767-d13231747-Reviews-or140-Kalametiya_Eco_Bird_Watching-Kalametiya_Tangalle_Southern_Province.html
R040194,Kalametiya Eco Bird Watching,5,Beautiful place to visit,"This is well worth place to visit and carry beautiful memories of scenary . If you are visiting downsouth or Kataragama , this is a very good place for few hours.","February 8, 2019",Dilash De silva,"Ambalangoda, Sri Lanka",,131,https://www.tripadvisor.com/Attraction_Review-g12269767-d13231747-Reviews-or140-Kalametiya_Eco_Bird_Watching-Kalametiya_Tangalle_Southern_Province.html
R040216,Kalametiya Eco Bird Watching,5,Awesome,"What a fantastic trip. Very professional, friendly and interesting. They really went above and beyond to provide us with a memorable experience. Thanks Budhhi,Patrick & Nicole","January 14, 2019",Pat01,,Couples,1,https://www.tripadvisor.com/Attraction_Review-g12269767-d13231747-Reviews-or160-Kalametiya_Eco_Bird_Watching-Kalametiya_Tangalle_Southern_Province.html
R040333,Kalutara Bodhiya,4,Kalutara Bodhiya,Kalutara Bodhiya is a Bodhi tree located in kalutara western province of sri lanka. Kalutara bodhi can be considered as a famous place among all the tourists attractions.,"January 18, 2022",Sayuri Malika,"Matugama, Sri Lanka",Friends,10,https://www.tripadvisor.com/Attraction_Review-g304136-d6023934-Reviews-or10-Kalutara_Bodhiya-Kalutara_Western_Province.html
R040335,Kalutara Bodhiya,5,Nice place,At nice very clam and nice place.So beautiful in the evening .Buddhist secret place in kalutara...,"February 27, 2021",aruna s,"Colombo, Sri Lanka",Friends,312,https://www.tripadvisor.com/Attraction_Review-g304136-d6023934-Reviews-or10-Kalutara_Bodhiya-Kalutara_Western_Province.html
R040342,Kalutara Bodhiya,5,Secret place,very clam and quite place.also very secret place.people believe it has power .Very secret place for buddhist,"October 8, 2019",aruna s,"Colombo, Sri Lanka",,312,https://www.tripadvisor.com/Attraction_Review-g304136-d6023934-Reviews-or20-Kalutara_Bodhiya-Kalutara_Western_Province.html
R040350,Kalutara Bodhiya,5,A nice religious place,A nice religious place with a lovely surrounding. The architecture is superb. I really loved the scent of the fragrance sticks :D,"March 8, 2019",Erik O,"Uppsala, Sweden",Couples,1,https://www.tripadvisor.com/Attraction_Review-g304136-d6023934-Reviews-or30-Kalutara_Bodhiya-Kalutara_Western_Province.html
R040394,Kalutara Bodhiya,4,Interesting,A good place to visit to understand local culture and beliefs.Photography is a must. Carry your camera aat all times.,"November 25, 2017",seafarer28,,Couples,65,https://www.tripadvisor.com/Attraction_Review-g304136-d6023934-Reviews-or70-Kalutara_Bodhiya-Kalutara_Western_Province.html
R040413,Kalutara Bodhiya,5,Very nice,We were lucky enough to see this during the festival it was amazing everything was lite up and people were everywhere really loved being apart of this,"May 18, 2017",dariandoreen,"Margate, United Kingdom",Couples,333,https://www.tripadvisor.com/Attraction_Review-g304136-d6023934-Reviews-or90-Kalutara_Bodhiya-Kalutara_Western_Province.html
R040431,Kalutara Bodhiya,5,Beautiful visit,This place was a really nice stop. The buildings were simple yet beautiful I recommend this place if you have some time.,"January 28, 2017",Tammy T,"Sydney, Australia",Couples,529,https://www.tripadvisor.com/Attraction_Review-g304136-d6023934-Reviews-or110-Kalutara_Bodhiya-Kalutara_Western_Province.html
R040443,Kalutara Bodhiya,4,Some dome!,"You can't miss this edifying edifice - wherever you are in Kalutara. It's a lot newer than it looks, especially after the brilliant white paint job it was undergoing during our visit. However, it's no less colourful for that. Remember to take small change to pay them to look after your shoes.","November 24, 2016",bryanedwin,"Milton Keynes, United Kingdom",Couples,756,https://www.tripadvisor.com/Attraction_Review-g304136-d6023934-Reviews-or120-Kalutara_Bodhiya-Kalutara_Western_Province.html
R040462,Kalutara Bodhiya,5,A wonderful example of religious archtecture,Large monolithic buildings like these really attract me and the open space provided the perfect space for the devoted.,"August 3, 2016",Rudi E,"Sheffield, United Kingdom",Couples,110,https://www.tripadvisor.com/Attraction_Review-g304136-d6023934-Reviews-or140-Kalutara_Bodhiya-Kalutara_Western_Province.html
R040473,Kalutara Bodhiya,5,A sacred place to visit,Very interesting. If you are a Buddhist this place is a must go. Even if you aren't there is a lot to see and experience about Buddhism and Sri Lankan culture over there.,"May 12, 2016",Roshan K,"Adelaide, Australia",,114,https://www.tripadvisor.com/Attraction_Review-g304136-d6023934-Reviews-or150-Kalutara_Bodhiya-Kalutara_Western_Province.html
R040511,Kalutara Bodhiya,5,"""Amazin""","""Amazing such a beautiful building ! To read the story of Buddhism Must be seen in the day and night"" .","October 15, 2015",525juliac,"St. Albans, United Kingdom",Couples,24,https://www.tripadvisor.com/Attraction_Review-g304136-d6023934-Reviews-or190-Kalutara_Bodhiya-Kalutara_Western_Province.html
R040521,Kalutara Bodhiya,3,Interesting to see,"When you enter, you are told to take off your shoes. If you are a woman without any cover for your legs, you are given a stinky cloth. Inside, nothing too interesting. Just a lot of candles burning and pigeon poo. I got attacked by one of the pigeons. Inside the dome, it's quite scary. Quite a lot of wasted space really. People walking around in circles for ages and playing drums with others watching.","September 1, 2015",Igor Mazur,"Borehamwood, United Kingdom",,12,https://www.tripadvisor.com/Attraction_Review-g304136-d6023934-Reviews-or200-Kalutara_Bodhiya-Kalutara_Western_Province.html
R040531,Kalutara Bodhiya,5,trustworthy,the great place for buddhist people to worship. this is the biggest bodiya of kalutara. all the sri lankan people respect to this bodiya.,"July 18, 2015",Gangapallimulla,"Colombo, Sri Lanka",,37,https://www.tripadvisor.com/Attraction_Review-g304136-d6023934-Reviews-or210-Kalutara_Bodhiya-Kalutara_Western_Province.html
R040538,Kalutara Bodhiya,4,Big and simple Tempel .,"We were in May 2015 there , there was a big Festival with a lot of light and flowers ! Nice experience.","May 22, 2015",MaurizioI,"Munich, Germany",Couples,496,https://www.tripadvisor.com/Attraction_Review-g304136-d6023934-Reviews-or220-Kalutara_Bodhiya-Kalutara_Western_Province.html
R040583,Kandy View Point,3,It was okay,It was okay but not something breathtaking. There are many other places in Kendy that are more beautiful and worth visiting than this one,"March 30, 2022",Tamanna F,"Abuja, Nigeria",,40,https://www.tripadvisor.com/Attraction_Review-g304138-d6199472-Reviews-or20-Kandy_View_Point-Kandy_Kandy_District_Central_Province.html
